NORAD_ID,Name,Distance_km,XRay_Jm2,Neutron_nm2,Gamma_radsSi,Effects_List,Prompt_Status,Corrected_Argus_krad,Inclination_deg,Mean_Alt_km,Constellation
68038,STARLINK-36895,13178.6591851678,0.0,0.0,0.0,['NOMINAL'],Nominal,259105.45026739262,97.2849,337.2561422101165,STARLINK (LEO)
68039,STARLINK-36373,4535.06851933376,0.0,0.0,0.0,['NOMINAL'],Nominal,260161.66720174145,97.2847,343.25998757669754,STARLINK (LEO)
68040,STARLINK-36711,12799.701549113151,0.0,0.0,0.0,['NOMINAL'],Nominal,364766.1102906915,53.1592,328.71404831938173,STARLINK (LEO)
68041,STARLINK-36825,12260.568745667208,0.0,0.0,0.0,['NOMINAL'],Nominal,343618.816691995,53.1593,264.31706828042405,STARLINK (LEO)
68042,STARLINK-36925,4180.2299941490755,0.0,0.0,0.0,['NOMINAL'],Nominal,343245.9491120935,53.1591,289.3172494001255,STARLINK (LEO)
68043,STARLINK-36902,11381.08785313583,0.0,0.0,0.0,['NOMINAL'],Nominal,321408.6648969728,53.1589,102.6119278815595,STARLINK (LEO)
68044,STARLINK-36966,7076.342203888027,0.0,0.0,0.0,['NOMINAL'],Nominal,359127.0531192873,53.1592,319.85998710288305,STARLINK (LEO)
68045,STARLINK-36864,11270.31480306068,0.0,0.0,0.0,['NOMINAL'],Nominal,305434.20901140315,53.1596,-132.22359530043755,STARLINK (LEO)
68046,STARLINK-36321,7985.9873723909905,0.0,0.0,0.0,['NOMINAL'],Nominal,261546.82487417955,53.159,-1198.2323527327435,STARLINK (LEO)
68047,STARLINK-36181,11402.443012969406,0.0,0.0,0.0,['NOMINAL'],Nominal,335987.7862385253,53.159,242.17894194905602,STARLINK (LEO)
68048,STARLINK-36318,10517.11772564455,0.0,0.0,0.0,['NOMINAL'],Nominal,368866.96154528647,53.1602,341.47325335941343,STARLINK (LEO)
68049,STARLINK-36885,11304.049448417312,0.0,0.0,0.0,['NOMINAL'],Nominal,368676.50899693195,53.16,328.1747974646342,STARLINK (LEO)
68050,STARLINK-36945,11320.843870601675,0.0,0.0,0.0,['NOMINAL'],Nominal,322552.71479813807,53.1589,74.26133702758466,STARLINK (LEO)
68051,STARLINK-35911,5395.2161109237695,0.0,0.0,0.0,['NOMINAL'],Nominal,317103.0773356936,53.1588,69.32672065621456,STARLINK (LEO)
68052,STARLINK-35808,8558.547784084914,0.0,0.0,0.0,['NOMINAL'],Nominal,368995.1148753783,53.1594,352.9856254964891,STARLINK (LEO)
68053,STARLINK-36919,7576.917022880571,0.0,0.0,0.0,['NOMINAL'],Nominal,332951.3348662558,53.1591,194.89700399290228,STARLINK (LEO)
68054,STARLINK-36924,12546.008025052115,0.0,0.0,0.0,['NOMINAL'],Nominal,364389.3935639839,53.16,332.536223742041,STARLINK (LEO)
68055,STARLINK-35998,4672.583115027475,0.0,0.0,0.0,['NOMINAL'],Nominal,109538.92495363607,53.159,-3443.1022296970627,STARLINK (LEO)
68056,STARLINK-36845,12572.370373354432,0.0,0.0,0.0,['NOMINAL'],Nominal,330807.8696497119,53.1589,166.44485645820455,STARLINK (LEO)
68057,STARLINK-36954,7992.967415099933,0.0,0.0,0.0,['NOMINAL'],Nominal,370121.62817445124,53.16,349.4796737949546,STARLINK (LEO)
68058,STARLINK-36899,12717.263738547634,0.0,0.0,0.0,['NOMINAL'],Nominal,343864.38739653263,53.16,267.9162732230995,STARLINK (LEO)
68059,STARLINK-36917,12633.89787678418,0.0,0.0,0.0,['NOMINAL'],Nominal,367947.9890399635,53.1591,359.9376964521858,STARLINK (LEO)
68060,STARLINK-36959,11398.493242065671,0.0,0.0,0.0,['NOMINAL'],Nominal,321651.4288896823,53.1592,106.35536332661802,STARLINK (LEO)
68061,STARLINK-36915,8859.398750529983,0.0,0.0,0.0,['NOMINAL'],Nominal,258485.04075183213,53.1593,-1174.810072136808,STARLINK (LEO)
68062,STARLINK-36952,4343.053270421225,0.0,0.0,0.0,['NOMINAL'],Nominal,366691.60720827343,53.1598,325.11109475625267,STARLINK (LEO)
68063,STARLINK-37000,12707.75931389029,0.0,0.0,0.0,['NOMINAL'],Nominal,367318.89396685007,53.15970000000001,340.83229343578836,STARLINK (LEO)
68064,STARLINK-36996,12193.828909911146,0.0,0.0,0.0,['NOMINAL'],Nominal,321248.9452832227,53.1591,57.194960293430796,STARLINK (LEO)
68065,STARLINK-36836,8173.315320053332,0.0,0.0,0.0,['NOMINAL'],Nominal,318085.09657228575,53.1592,53.047136741559484,STARLINK (LEO)
68066,STARLINK-36976,6553.613988241894,0.0,0.0,0.0,['NOMINAL'],Nominal,338639.02734101814,53.1589,224.92248868991732,STARLINK (LEO)
68067,STARLINK-36929,4617.406401431134,0.0,0.0,0.0,['NOMINAL'],Nominal,367026.67946380907,53.1596,339.90717472315674,STARLINK (LEO)
68068,STARLINK-36990,5399.109073591068,0.0,0.0,0.0,['NOMINAL'],Nominal,321748.9278514049,53.1596,114.48506836077104,STARLINK (LEO)
68069,STARLINK-36766,5287.444487629089,0.0,0.0,0.0,['NOMINAL'],Nominal,328298.17777748033,53.1572,171.87055655083856,STARLINK (LEO)
68070,STARLINK-36823,6029.977037143944,0.0,0.0,0.0,['NOMINAL'],Nominal,322374.2788371381,53.157,146.64417098241245,STARLINK (LEO)
68071,STARLINK-36970,12256.065955529879,0.0,0.0,0.0,['NOMINAL'],Nominal,332119.6377964679,53.15710000000001,220.33651468245696,STARLINK (LEO)
68072,STARLINK-36972,8663.473747471886,0.0,0.0,0.0,['NOMINAL'],Nominal,321660.3414204607,53.15710000000001,123.05622902696844,STARLINK (LEO)
68073,STARLINK-37074,4183.1881990323445,0.0,0.0,0.0,['NOMINAL'],Nominal,339768.6623326725,53.1575,251.21983827322143,STARLINK (LEO)
68074,STARLINK-37045,5362.052538205275,0.0,0.0,0.0,['NOMINAL'],Nominal,365416.29058140004,53.1589,350.13897408405654,STARLINK (LEO)
68075,STARLINK-37026,5929.252988944481,0.0,0.0,0.0,['NOMINAL'],Nominal,364701.5224941398,53.1575,347.832193993454,STARLINK (LEO)
68076,STARLINK-37023,9713.10966662275,0.0,0.0,0.0,['NOMINAL'],Nominal,364928.73785911675,53.158,386.55090673431846,STARLINK (LEO)
68077,STARLINK-37036,6780.603200702386,0.0,0.0,0.0,['NOMINAL'],Nominal,343956.87577534415,53.1576,268.99059849050406,STARLINK (LEO)
68078,STARLINK-36973,8335.402723384732,0.0,0.0,0.0,['NOMINAL'],Nominal,341458.5084493046,53.1573,273.2286833192931,STARLINK (LEO)
68079,STARLINK-37063,12741.874831350187,0.0,0.0,0.0,['NOMINAL'],Nominal,344009.163661568,53.15710000000001,294.26488915972453,STARLINK (LEO)
68080,STARLINK-37051,3970.4162033277385,0.0,0.0,0.0,['NOMINAL'],Nominal,318574.7596819706,53.15740000000001,84.13359936684951,STARLINK (LEO)
68081,STARLINK-37066,11642.27827021221,0.0,0.0,0.0,['NOMINAL'],Nominal,290625.0820391271,53.1582,-372.46444880637574,STARLINK (LEO)
68082,STARLINK-37054,4847.843436914594,0.0,0.0,0.0,['NOMINAL'],Nominal,321701.9399321316,53.1573,126.94711047865485,STARLINK (LEO)
68083,STARLINK-37065,7537.752707691302,0.0,0.0,0.0,['NOMINAL'],Nominal,362878.685970272,53.1583,349.02151623112286,STARLINK (LEO)
68084,STARLINK-37037,11331.122962717629,0.0,0.0,0.0,['NOMINAL'],Nominal,323250.50775371445,53.1576,158.82068725059463,STARLINK (LEO)
68085,STARLINK-37068,5821.455591837231,0.0,0.0,0.0,['NOMINAL'],Nominal,327456.1956790425,53.1575,154.01968844191762,STARLINK (LEO)
68086,STARLINK-37067,11704.224125317016,0.0,0.0,0.0,['NOMINAL'],Nominal,328242.8227983041,53.1577,165.44002690838602,STARLINK (LEO)
68087,STARLINK-37062,4167.923592361056,0.0,0.0,0.0,['NOMINAL'],Nominal,306353.3468303687,53.1576,-76.01794449709627,STARLINK (LEO)
68088,STARLINK-37059,4015.8461967376243,0.0,0.0,0.0,['NOMINAL'],Nominal,307389.3255280814,53.1577,-76.68680218275591,STARLINK (LEO)
68089,STARLINK-37004,6598.2189950043385,0.0,0.0,0.0,['NOMINAL'],Nominal,313269.6642402149,53.1576,13.681240149468046,STARLINK (LEO)
68090,STARLINK-36320,6962.640230616004,0.0,0.0,0.0,['NOMINAL'],Nominal,346039.85417366493,53.1588,254.25991171084712,STARLINK (LEO)
68091,STARLINK-36324,12220.273142516135,0.0,0.0,0.0,['NOMINAL'],Nominal,340645.23685848276,53.1585,263.3108784799376,STARLINK (LEO)
68092,STARLINK-36896,9672.388660275064,0.0,0.0,0.0,['NOMINAL'],Nominal,364700.43914577673,53.15970000000001,330.2817595100092,STARLINK (LEO)
68093,STARLINK-36251,12261.521205374476,0.0,0.0,0.0,['NOMINAL'],Nominal,299148.40890144336,53.1577,-280.48895797035374,STARLINK (LEO)
68094,STARLINK-36787,10046.769152614419,0.0,0.0,0.0,['NOMINAL'],Nominal,366267.7990661486,53.159,349.4731837589218,STARLINK (LEO)
68095,STARLINK-36790,12027.175261627995,0.0,0.0,0.0,['NOMINAL'],Nominal,303173.5936153969,53.1577,-108.97739592000968,STARLINK (LEO)
68096,STARLINK-36328,10639.142840191187,0.0,0.0,0.0,['NOMINAL'],Nominal,307575.6618029763,53.1577,-81.63103510670811,STARLINK (LEO)
68097,STARLINK-36853,4285.947468710244,0.0,0.0,0.0,['NOMINAL'],Nominal,302716.61405093624,53.1578,-121.46661165019447,STARLINK (LEO)
68101,STARLINK-37022,5990.767947412262,0.0,0.0,0.0,['NOMINAL'],Nominal,261374.7880542919,97.2834,363.07838626696986,STARLINK (LEO)
68102,STARLINK-37046,6949.133327795102,0.0,0.0,0.0,['NOMINAL'],Nominal,260161.15785338916,97.2836,359.94483287175,STARLINK (LEO)
68103,STARLINK-37018,4351.733257103592,0.0,0.0,0.0,['NOMINAL'],Nominal,265098.73772517184,97.2836,362.5693812730344,STARLINK (LEO)
68104,STARLINK-37041,12770.771938936177,0.0,0.0,0.0,['NOMINAL'],Nominal,261430.85906214354,97.2836,341.8457248620589,STARLINK (LEO)
68105,STARLINK-37021,4025.364481723586,19.872177205791587,13.824123273594148,2.1600192614990855e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,263220.6841824889,97.2834,392.4148705274937,STARLINK (LEO)
68106,STARLINK-37024,,,,,['NOMINAL'],Nominal,,97.28370000000001,,STARLINK (LEO)
68107,STARLINK-37005,8852.601300203216,0.0,0.0,0.0,['NOMINAL'],Nominal,256885.8150008891,97.2835,346.139665896467,STARLINK (LEO)
68108,STARLINK-37017,12357.239652202763,0.0,0.0,0.0,['NOMINAL'],Nominal,262663.7368553627,97.28370000000001,381.69856380028705,STARLINK (LEO)
68109,STARLINK-36833,10213.636407781007,0.0,0.0,0.0,['NOMINAL'],Nominal,259790.96807540322,97.2835,359.5104273802199,STARLINK (LEO)
68110,STARLINK-36830,12786.969999435252,0.0,0.0,0.0,['NOMINAL'],Nominal,263946.8338561025,97.2836,368.3831703459275,STARLINK (LEO)
68111,STARLINK-36791,,,,,['NOMINAL'],Nominal,,97.28370000000001,,STARLINK (LEO)
68112,STARLINK-36893,,,,,['NOMINAL'],Nominal,,97.28370000000001,,STARLINK (LEO)
68113,STARLINK-36937,,,,,['NOMINAL'],Nominal,,97.2838,,STARLINK (LEO)
68114,STARLINK-36229,,,,,['NOMINAL'],Nominal,,97.2836,,STARLINK (LEO)
68115,STARLINK-36392,,,,,['NOMINAL'],Nominal,,97.2836,,STARLINK (LEO)
68116,STARLINK-36805,,,,,['NOMINAL'],Nominal,,97.2835,,STARLINK (LEO)
68117,STARLINK-36844,,,,,['NOMINAL'],Nominal,,97.2839,,STARLINK (LEO)
68118,STARLINK-36789,,,,,['NOMINAL'],Nominal,,97.2839,,STARLINK (LEO)
68119,STARLINK-36850,7158.468524425764,0.0,0.0,0.0,['NOMINAL'],Nominal,260936.3027504759,97.28370000000001,372.4574190524848,STARLINK (LEO)
68120,STARLINK-36868,,,,,['NOMINAL'],Nominal,,97.2839,,STARLINK (LEO)
68121,STARLINK-36855,,,,,['NOMINAL'],Nominal,,97.2839,,STARLINK (LEO)
68122,STARLINK-36366,,,,,['NOMINAL'],Nominal,,97.2836,,STARLINK (LEO)
68123,STARLINK-36922,,,,,['NOMINAL'],Nominal,,97.2841,,STARLINK (LEO)
68124,STARLINK-36938,12649.573320105052,0.0,0.0,0.0,['NOMINAL'],Nominal,257933.71699448416,97.2841,336.35738028980177,STARLINK (LEO)
68125,STARLINK-36839,,,,,['NOMINAL'],Nominal,,97.2839,,STARLINK (LEO)
68142,STARLINK-36604,,,,,['NOMINAL'],Nominal,,97.2797,,STARLINK (LEO)
68143,STARLINK-36995,,,,,['NOMINAL'],Nominal,,97.28,,STARLINK (LEO)
68144,STARLINK-37020,6615.196483371955,0.0,0.0,0.0,['NOMINAL'],Nominal,84402.2178914274,97.2794,-4670.898119103818,STARLINK (LEO)
68145,STARLINK-36244,,,,,['NOMINAL'],Nominal,,97.2798,,STARLINK (LEO)
68146,STARLINK-36980,,,,,['NOMINAL'],Nominal,,97.2792,,STARLINK (LEO)
68147,STARLINK-37055,9865.402122642814,0.0,0.0,0.0,['NOMINAL'],Nominal,,97.2798,,STARLINK (LEO)
68148,STARLINK-36981,,,,,['NOMINAL'],Nominal,,97.2791,,STARLINK (LEO)
68149,STARLINK-36992,8285.08304417131,0.0,0.0,0.0,['NOMINAL'],Nominal,126686.49671681052,97.2794,-2038.753839111686,STARLINK (LEO)
68150,STARLINK-37060,8222.265677378244,0.0,0.0,0.0,['NOMINAL'],Nominal,136172.11629193084,97.279,-1482.1024767693964,STARLINK (LEO)
68151,STARLINK-37073,,,,,['NOMINAL'],Nominal,,97.279,,STARLINK (LEO)
68152,STARLINK-37049,,,,,['NOMINAL'],Nominal,,97.2794,,STARLINK (LEO)
68153,STARLINK-37072,8771.199010528595,0.0,0.0,0.0,['NOMINAL'],Nominal,255455.78960441085,97.2788,302.27035225220504,STARLINK (LEO)
68154,STARLINK-36241,10319.760437706442,0.0,0.0,0.0,['NOMINAL'],Nominal,255284.23917930262,97.2787,300.32542138153053,STARLINK (LEO)
68155,STARLINK-37048,10127.068187786519,0.0,0.0,0.0,['NOMINAL'],Nominal,234493.92659004938,97.2786,233.12394340173464,STARLINK (LEO)
68156,STARLINK-36313,9361.396290542876,0.0,0.0,0.0,['NOMINAL'],Nominal,241506.29077083545,97.2787,300.7654831703986,STARLINK (LEO)
68157,STARLINK-37064,10125.011005077959,0.0,0.0,0.0,['NOMINAL'],Nominal,250256.56612816578,97.2784,301.2811970850902,STARLINK (LEO)
68158,STARLINK-37069,13336.077551399745,1.810504660366604,1.2594815028637245,1.9679398482245697e-10,['X-RAY:IONIZ_UPSET'],Severely Degraded,3335.346373481073,97.2784,8731.976209869586,STARLINK (LEO)
68159,STARLINK-37053,9980.219435423276,0.0,0.0,0.0,['NOMINAL'],Nominal,232192.3553399204,97.2784,250.08061471444256,STARLINK (LEO)
68160,STARLINK-36306,10115.206179476576,0.0,0.0,0.0,['NOMINAL'],Nominal,241212.92930000194,97.2782,295.45948581638186,STARLINK (LEO)
68161,STARLINK-37057,,,,,['NOMINAL'],Nominal,,97.2774,,STARLINK (LEO)
68162,STARLINK-37013,,,,,['NOMINAL'],Nominal,,97.2751,,STARLINK (LEO)
68163,STARLINK-36958,,,,,['NOMINAL'],Nominal,,97.2737,,STARLINK (LEO)
68164,STARLINK-37002,,,,,['NOMINAL'],Nominal,,97.2773,,STARLINK (LEO)
68165,STARLINK-36971,,,,,['NOMINAL'],Nominal,,97.2764,,STARLINK (LEO)
68166,STARLINK-36273,,,,,['NOMINAL'],Nominal,,97.275,,STARLINK (LEO)
68167,STARLINK-36969,8512.438891639255,0.0,0.0,0.0,['NOMINAL'],Nominal,187004.56905919185,53.1618,-2409.617564394381,STARLINK (LEO)
68168,STARLINK-36984,7833.634144353756,0.0,0.0,0.0,['NOMINAL'],Nominal,200181.28776005175,53.162,-2295.8411022004625,STARLINK (LEO)
68169,STARLINK-37077,5683.788355876524,0.0,0.0,0.0,['NOMINAL'],Nominal,212054.61455342543,53.1619,-2146.858561286122,STARLINK (LEO)
68170,STARLINK-37003,6632.993356219346,0.0,0.0,0.0,['NOMINAL'],Nominal,230128.94570944423,53.162,-1866.8688289073543,STARLINK (LEO)
68171,STARLINK-37034,5169.368452185929,0.0,0.0,0.0,['NOMINAL'],Nominal,201366.9038360376,53.1619,-2246.2419421584427,STARLINK (LEO)
68172,STARLINK-37031,8620.723250001143,0.0,0.0,0.0,['NOMINAL'],Nominal,195125.67904303846,53.162,-2276.405264784663,STARLINK (LEO)
68173,STARLINK-37076,8553.606887790489,0.0,0.0,0.0,['NOMINAL'],Nominal,49544.046702581094,53.1615,-4109.534751799677,STARLINK (LEO)
68174,STARLINK-37078,9319.278175995836,0.0,0.0,0.0,['NOMINAL'],Nominal,125827.14217652896,53.1617,-3146.4112151142585,STARLINK (LEO)
68175,STARLINK-36886,5217.951092556487,0.0,0.0,0.0,['NOMINAL'],Nominal,217330.41991690604,53.1618,-2060.053177313771,STARLINK (LEO)
68176,STARLINK-36905,5699.401672822691,0.0,0.0,0.0,['NOMINAL'],Nominal,228736.6146687711,53.1619,-1874.8613410782336,STARLINK (LEO)
68177,STARLINK-36668,8037.575446988281,0.0,0.0,0.0,['NOMINAL'],Nominal,219855.28998872943,53.1621,-2011.395366137419,STARLINK (LEO)
68178,STARLINK-36677,7760.4706944377185,0.0,0.0,0.0,['NOMINAL'],Nominal,0.06523148503883502,53.1619,-5157.501893224125,STARLINK (LEO)
68179,STARLINK-37052,5348.210334834173,0.0,0.0,0.0,['NOMINAL'],Nominal,254749.29987649986,53.1613,-1411.7899366380418,STARLINK (LEO)
68180,STARLINK-37035,7662.150041378303,0.0,0.0,0.0,['NOMINAL'],Nominal,235755.41323643725,53.1621,-1689.1641260464087,STARLINK (LEO)
68181,STARLINK-37032,5951.698501330181,0.0,0.0,0.0,['NOMINAL'],Nominal,246403.77696536083,53.1621,-1811.5725983741156,STARLINK (LEO)
68182,STARLINK-37082,10392.286344473207,0.0,0.0,0.0,['NOMINAL'],Nominal,243258.97463447766,53.1619,-1718.367455447975,STARLINK (LEO)
68183,STARLINK-37102,10253.918558824564,0.0,0.0,0.0,['NOMINAL'],Nominal,247150.24743673444,53.162,-1635.0483188018434,STARLINK (LEO)
68184,STARLINK-36964,10640.055297276445,0.0,0.0,0.0,['NOMINAL'],Nominal,259205.92646500675,53.1619,-1443.9113121229655,STARLINK (LEO)
68185,STARLINK-37061,6766.720014636679,0.0,0.0,0.0,['NOMINAL'],Nominal,41753.4329647705,53.1616,-4412.044503231158,STARLINK (LEO)
68186,STARLINK-37079,9364.336803859642,0.0,0.0,0.0,['NOMINAL'],Nominal,241490.7742877345,53.162,-1636.3454974489061,STARLINK (LEO)
68187,STARLINK-37006,7791.915569995985,0.0,0.0,0.0,['NOMINAL'],Nominal,247520.1259619217,53.162,-1675.88316403455,STARLINK (LEO)
68188,STARLINK-36340,9138.836134048193,0.0,0.0,0.0,['NOMINAL'],Nominal,233969.0222612728,53.1619,-1793.154096845999,STARLINK (LEO)
68189,STARLINK-36305,6612.601862107277,0.0,0.0,0.0,['NOMINAL'],Nominal,250779.96379378976,53.1619,-1670.2762105933261,STARLINK (LEO)
68190,STARLINK-37071,10371.935370238401,0.0,0.0,0.0,['NOMINAL'],Nominal,227035.0773631204,53.162,-1755.277833287094,STARLINK (LEO)
68191,STARLINK-37091,6019.5970379093405,0.0,0.0,0.0,['NOMINAL'],Nominal,251018.48116621695,53.1618,-1495.2207772141462,STARLINK (LEO)
68192,STARLINK-37098,9126.551722696011,0.0,0.0,0.0,['NOMINAL'],Nominal,237516.0722443919,53.1618,-1693.7715154721027,STARLINK (LEO)
68193,STARLINK-37090,6314.212247497828,0.0,0.0,0.0,['NOMINAL'],Nominal,258962.7594963233,53.1621,-1412.5749150099437,STARLINK (LEO)
68194,STARLINK-37093,8786.852688852032,0.0,0.0,0.0,['NOMINAL'],Nominal,248407.53550368373,53.1623,-1548.6485393451294,STARLINK (LEO)
68195,STARLINK-37058,5302.234092990078,0.0,0.0,0.0,['NOMINAL'],Nominal,161006.0372252492,53.1616,-2782.5403496785284,STARLINK (LEO)
44057,ONEWEB-0012,13488.570376939324,0.0,0.0,0.0,['NOMINAL'],Nominal,205786.82634020937,87.9016,1209.837800798922,ONEWEB
44058,ONEWEB-0010,2650.1176337381867,45.848546057029154,31.89464073532463,4.983537614894473e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,204072.4303100055,87.9018,1209.882348901855,ONEWEB
44059,ONEWEB-0008,10950.558524476763,0.0,0.0,0.0,['NOMINAL'],Nominal,199154.25341644225,87.9017,1210.0055605376515,ONEWEB
44060,ONEWEB-0007,11438.524609007434,0.0,0.0,0.0,['NOMINAL'],Nominal,200116.00575948766,87.8928,1214.1127684696257,ONEWEB
44061,ONEWEB-0006,12484.100852887721,0.0,0.0,0.0,['NOMINAL'],Nominal,201122.20178070443,87.8936,1214.1460637484054,ONEWEB
44062,ONEWEB-0011,5006.808570185512,12.844993765342592,8.935647836760063,1.39619497449376e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,199610.04814590706,87.8939,1213.8584415366424,ONEWEB
45131,ONEWEB-0013,4837.053106693993,13.76239949845738,9.573843129361656,1.4959129889627587e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,204681.53467274073,87.8446,1237.6334675855878,ONEWEB
45132,ONEWEB-0017,2788.886248865946,41.399421246723456,28.799597389025013,4.4999370920351585e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,203890.07775709985,87.8795,1234.011305379626,ONEWEB
45133,ONEWEB-0020,12922.599796713497,0.0,0.0,0.0,['NOMINAL'],Nominal,199933.38739143882,87.8801,1233.7756520026344,ONEWEB
45134,ONEWEB-0021,6362.65185632912,0.0,0.0,0.0,['NOMINAL'],Nominal,201464.3742548141,87.879,1234.0652560943392,ONEWEB
45135,ONEWEB-0022,14198.21568751964,0.0,0.0,0.0,['NOMINAL'],Nominal,203508.4697212131,87.8803,1233.2316446219004,ONEWEB
45136,ONEWEB-0023,1437.0462838023896,155.9244999047819,108.46921732506567,1.694831520704151e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,202496.18768731234,87.8792,1234.053631716967,ONEWEB
45137,ONEWEB-0024,13352.95059702442,0.0,0.0,0.0,['NOMINAL'],Nominal,204356.31958332306,87.8805,1233.707419741418,ONEWEB
45138,ONEWEB-0025,14093.224741749907,0.0,0.0,0.0,['NOMINAL'],Nominal,206591.11399488352,87.8802,1231.7729236948499,ONEWEB
45139,ONEWEB-0026,13850.86257086881,0.0,0.0,0.0,['NOMINAL'],Nominal,204598.07264637586,87.8889,1229.6423158117639,ONEWEB
45140,ONEWEB-0028,3107.574273114205,33.34362683912381,23.19556649678178,3.624307265122153e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,203917.35082307455,87.888,1229.945230276186,ONEWEB
45141,ONEWEB-0032,3671.0945417564913,23.89267268752827,16.620989695671838,2.597029639948725e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,205578.57995100936,87.8792,1234.0355744222197,ONEWEB
45142,ONEWEB-0033,10513.704283315568,0.0,0.0,0.0,['NOMINAL'],Nominal,201477.6586603588,87.8789,1233.9751009290385,ONEWEB
45143,ONEWEB-0035,6474.110444630756,0.0,0.0,0.0,['NOMINAL'],Nominal,200798.77037840863,87.8793,1233.9659121542581,ONEWEB
45144,ONEWEB-0036,14199.965939846608,0.0,0.0,0.0,['NOMINAL'],Nominal,202300.03173437083,87.8813,1235.9573864349477,ONEWEB
45145,ONEWEB-0038,11533.250234197687,0.0,0.0,0.0,['NOMINAL'],Nominal,202544.62172326105,87.8895,1229.9141784777044,ONEWEB
45146,ONEWEB-0039,8992.550703554834,0.0,0.0,0.0,['NOMINAL'],Nominal,201964.5990836862,87.8803,1234.0242927815007,ONEWEB
45147,ONEWEB-0040,11825.797872564459,0.0,0.0,0.0,['NOMINAL'],Nominal,200908.36124535959,87.8792,1233.9041707243139,ONEWEB
45148,ONEWEB-0041,6473.422521669209,0.0,0.0,0.0,['NOMINAL'],Nominal,200899.4707057818,87.9393,1089.6917245267823,ONEWEB
45149,ONEWEB-0043,11161.694760787794,0.0,0.0,0.0,['NOMINAL'],Nominal,201840.0553123021,87.8799,1233.9663135918304,ONEWEB
45150,ONEWEB-0044,4485.490662846549,16.004273251112323,11.133407479034659,1.7395949185991655e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,201697.77585438234,87.8804,1234.015150504148,ONEWEB
45151,ONEWEB-0045,12994.382364065421,0.0,0.0,0.0,['NOMINAL'],Nominal,202245.1575388226,87.8893,1229.7999639892141,ONEWEB
45152,ONEWEB-0047,1544.2931063861804,135.01947224482993,93.92658938770776,1.467602959182934e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,205198.3394179767,87.8798,1234.0492545399686,ONEWEB
45153,ONEWEB-0048,2772.3990423924756,41.893282598724305,29.14315311215604,4.553617673774381e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,204525.0710527805,87.879,1234.0452445176008,ONEWEB
45154,ONEWEB-0049,1513.884800499427,140.4980233934184,97.73775540411717,1.5271524281893306e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,205004.0511015213,87.8792,1234.0354737142736,ONEWEB
45155,ONEWEB-0051,13376.621725717667,0.0,0.0,0.0,['NOMINAL'],Nominal,203112.61079354503,87.8892,1229.715470220455,ONEWEB
45156,ONEWEB-0052,11151.812185865236,0.0,0.0,0.0,['NOMINAL'],Nominal,201432.43092856783,87.8805,1236.0110168201008,ONEWEB
45157,ONEWEB-0053,12381.96420117884,0.0,0.0,0.0,['NOMINAL'],Nominal,202707.47202438748,87.8794,1233.8682615880648,ONEWEB
45158,ONEWEB-0054,6094.010056683061,5.6166780467850765,6.031727115510096,9.424573617984525e-10,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,199442.79894690536,87.8803,1233.9863147206097,ONEWEB
45159,ONEWEB-0056,5012.138138596068,12.817691295152482,8.916654814019118,1.393227314690487e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,206146.53680823554,87.8796,1234.054070332935,ONEWEB
45160,ONEWEB-0057,1625.1752256077154,121.9145346175155,84.81011103827166,1.3251579849729946e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,206643.95971873295,87.8793,1233.8654718962196,ONEWEB
45161,ONEWEB-0058,8063.423150257471,0.0,0.0,0.0,['NOMINAL'],Nominal,200476.59023446846,87.8792,1234.0542052036753,ONEWEB
45162,ONEWEB-0059,9808.0442603751,0.0,0.0,0.0,['NOMINAL'],Nominal,202057.82564870227,87.8792,1233.9905156354664,ONEWEB
